Код,Номер распоряжения,Заказчик,ИНН Заказчика,Подрядчик,ИНН Подрядчика,Район,Адрес,Вид ограничения,Вид работ,Дата начала ограничения,Дата окончания ограничения,Дата снятия ограничения,Уточнение срока,Документы,Мониторинг,Основание,ПСП,МСК,Административное дело
447906,77-зд от 15.03.2023,ооо 'петербурггаз',7838017541,ооо 'петербурггаз',7838017541,приморский,парашютная ул. у долгоозёрной ул.),огранич.движения,работы по строительству газопровода,20230417,20230528,20230720,"(этапы 3, 4, 5 последовательно)",http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=584303&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=447906&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e487405&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=422900&p3=243&p4=447906,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=195684&p3=93&p4=447906,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e447906&msk=0&t=1
447910,76-зд от 15.03.2023,ооо 'петербурггаз',7838017541,ооо 'петербурггаз',7838017541,приморский,большой пр. (посёлок лисий нос) от ивановской ул. до корженевской ул.),полное закрытие дв,работы по строительству газопровода,20230327,20230328,20230329,(этап 1),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=584418&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=447910&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e447406&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=423143&p3=234&p4=447910,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=195777&p3=53&p4=447910,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e447910&msk=0&t=1
447911,78-зд от 15.03.2023,гуп 'водоканал санкт-петербурга',7830000426,гуп 'водоканал санкт-петербурга',7830000426,красносельский,рогачёвский пер. от ул.пионерстроя до ул.лётчика пилютова),огранич.движения,работы по строительству инженерных сетей,20230324,20230406,20230406,-,http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=584417&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=447911&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e447334&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=423377&p3=234&p4=447911,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=195830&p3=51&p4=447911,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e447911&msk=0&t=1
448012,79-зд от 17.03.2023,ооо 'лотос отели',7813444809,ооо 'лотос отели',7813444809,центральный,"аптекарский пер. , миллионная ул., марсово поле)",огранич.движения,работы по размещению пешеходной галереи,20230321,20250410,20230901,(этапы 1 и 2 последовательно),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=584678&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=448012&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e508596&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=423611&p3=258&p4=448012,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=195881&p3=151&p4=448012,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e448012&msk=0&t=1
448021,86-зд от 17.03.2023,пао 'россети ленэнерго',7803002209,пао 'россети ленэнерго',7803002209,петроградский,ул.мира от кронверкской ул. до каменноостровского пр.),огранич.движения,работы по прокладке инженерных сетей,20230321,20230415,20230421,(этап 4.1),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=584754&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=448021&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e507592&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=423869&p3=252&p4=448021,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=196032&p3=121&p4=448021,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e448021&msk=0&t=1
448024,87-зд от 17.03.2023,спб гку 'управление заказчика',7840014918,ооо 'энергетическое строительство',7813548237,колпинский,сосновая ул. (посёлок петро-славянка) от красноармейской ул. до вокзальной ул.),полное закрытие дв,работы по прокладке инженерных сетей,20230321,20230608,20240304,(этапы 4 и 5 последовательно),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=584753&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=448024&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e508982&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=424121&p3=243&p4=448024,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=196153&p3=86&p4=448024,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e448024&msk=0&t=1
448048,80-зд от 17.03.2023,гуп 'водоканал санкт-петербурга',7830000426,гуп 'водоканал санкт-петербурга',7830000426,петроградский,ул.профессора попова от вяземского пер. до ул.грота),закрытие одного напр,работы по строительству инженерных сетей,20230325,20230405,20230413,(этапы 1-5 последовательно) закрывается направление движения транспорта от вяземского пер. к ул.грота,http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=584488&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=448048&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e487483&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=424364&p3=234&p4=448048,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=196239&p3=55&p4=448048,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e448048&msk=0&t=1
448049,81-зд от 17.03.2023,гуп 'водоканал санкт-петербурга',7830000426,гуп 'водоканал санкт-петербурга',7830000426,невский,пр.большевиков (въезд в карман у д.8)),полное закрытие дв,работы по прокладке водопровода,20230321,20230403,20230427,(этап 1.2),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=584677&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=448049&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e487518&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=424598&p3=234&p4=448049,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=196294&p3=53&p4=448049,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e448049&msk=0&t=1
448051,83-зд от 17.03.2023,ооо 'сз 'спб реновация - колпино',7841095941,ооо 'сз 'спб реновация - колпино',7841095941,колпинский,пр.ленина (г.колпино) у д.60 от ул.танкистов до ул.губина),огранич.движения,работы по устройству въездов-выездов и пешеходной галереи,20230321,20230403,20230403,(этап 2),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=584673&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=448051&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e487498&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=424832&p3=234&p4=448051,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=196347&p3=55&p4=448051,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e448051&msk=0&t=1
448052,84-зд от 17.03.2023,ооо 'сз 'спб реновация - колпино',7841095941,ооо 'сз 'спб реновация - колпино',7841095941,колпинский,пр.ленина (г.колпино) у д.60 от ул.танкистов до ул.губина),огранич.движения,работы по эксплуатации въездов-выездов и пешеходной галереи,20230404,20240915,20230329,(этап 3.2),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=584674&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=448052&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e487498&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=425066&p3=234&p4=448052,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=196402&p3=51&p4=448052,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e448052&msk=0&t=1
448053,85-зд от 17.03.2023,ооо 'сз 'спб реновация - колпино',7841095941,ооо 'сз 'спб реновация - колпино',7841095941,колпинский,пр.ленина (г.колпино) у д.60 от ул.танкистов до ул.губина),огранич.движения,работы по демонтажу въездов-выездов и пешеходной галереи,20240916,20241005,20230329,(этап 5),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=584676&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=448053&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e487498&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=425300&p3=234&p4=448053,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=196453&p3=51&p4=448053,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e448053&msk=0&t=1
448056,82-зд от 17.03.2023,гуп 'водоканал санкт-петербурга',7830000426,гуп 'водоканал санкт-петербурга',7830000426,петроградский,петровский пр. от ремесленной ул. до моста бетанкура),огранич.движения,работы по прокладке инженерных сетей,20230321,20240803,-,(этапы 1 и 2 последовательно),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=585017&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=448056&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-DR&id1=e508894&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=425534&p3=234&p4=448056,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=196504&p3=55&p4=448056,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e448056&msk=0&t=1
448060,97-зд от 21.03.2023,ооо 'специализированный застройщик 'остров сити',7810781309,ооо 'специализированный застройщик 'остров сити',7810781309,василеостровский,уральская ул. у д.25 от железноводской ул. до пер.декабристов),огранич.движения,работы по размещению пешеходной галереи,20230325,20250619,-,(этапы 1-3.1 последовательно),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=584755&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=448060&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e487515&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=425768&p3=254&p4=448060,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=196559&p3=134&p4=448060,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e448060&msk=0&t=1
166928,88-зд от 21.03.2023,спб гку 'дирекция транспортного строительства',7825342390,спб гку 'дирекция транспортного строительства',7825342390,красногвардейский,"санкт-петербург, транспортная развязка на пересечении шафировского пр. и индустриального пр",огранич.движения,работы по ремонту дорожного покрытия,20230408,20230604,20230613,-,http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=584798&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=166928&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e509263&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=426022&p3=418&p4=166928,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=196693&p3=832&p4=166928,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e166928&msk=0&t=1
167584,93-зд от 21.03.2023,ооо 'петербурггаз',7838017541,ооо 'петербурггаз',7838017541,петроградский,ул.чапаева у пинского пер.),огранич.движения,работы по прокладке инженерных сетей,20230426,20230429,20230504,-,http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=584983&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=167584&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e509273&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=426440&p3=234&p4=167584,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=197525&p3=53&p4=167584,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e167584&msk=0&t=1
167839,92-зд от 21.03.2023,гуп 'водоканал санкт-петербурга',7830000426,гуп 'водоканал санкт-петербурга',7830000426,красногвардейский,ул.дегтярёва от пр.металлистов до пр.энергетиков),полное закрытие дв,работы по строительству инженерных сетей,20230408,20230419,20230424,-,http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=584984&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=167839&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e447668&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=426674&p3=234&p4=167839,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=197578&p3=55&p4=167839,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e167839&msk=0&t=1
167987,89-зд от 21.03.2023,спб гку 'дирекция транспортного строительства',7825342390,спб гку 'дирекция транспортного строительства',7825342390,калининский,ул.софьи ковалевской от пр.науки до северного пр.),огранич.движения,работы по ремонту дорожного покрытия,20230426,20230525,20230605,(этапы 1-8 последовательно),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=584796&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=167987&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e509261&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=426908&p3=234&p4=167987,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=197633&p3=58&p4=167987,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e167987&msk=0&t=1
